z,H_over_Hrecon_minus_one,drain_source,d_transfer
0.1930315155408,0.0,0.000106277743239181,0.06901907435502
0.1939933969323,0.0,0.00010682588436608237,0.06901886620593
0.1949560538404,0.0,0.00010737684118433628,0.06901865748858
0.1959194868905,0.0,0.00010793062936145801,0.06901844820145
0.1968836967082,0.0,0.0001084872646848371,0.06901823834298
0.1978486839199,0.0,0.0001090467630259719,0.06901802791165
0.1988144491523,0.0,0.00010960914038807602,0.0690178169059
0.1997809930327,0.0,0.0001101744128972287,0.06901760532418
0.2007483161889,0.0,0.0001107425967936722,0.06901739316492
0.2017164192492,0.0,0.00011131370844696291,0.06901718042654
0.2026853028423,0.0,0.00011188776431998859,0.06901696710748
0.2036549675977,0.0,0.00011246478100940054,0.06901675320615
0.204625414145,0.0,0.00011304477524541414,0.06901653872096
0.2055966431146,0.0,0.00011362776387912876,0.0690163236503
0.2065686551374,0.0,0.00011421376389803138,0.06901610799258
0.2075414508447,0.0,0.00011480279240712583,0.06901589174618
0.2085150308682,0.0,0.00011539486662606621,0.06901567490948
0.2094893958404,0.0,0.00011599000393172922,0.06901545748086
0.2104645463942,2.220446049250313e-16,0.00011658822183122711,0.06901523945867
0.2114404831629,0.0,0.00011718953797619046,0.06901502084127
0.2124172067804,0.0,0.00011779397014920326,0.06901480162702
0.2133947178811,0.0,0.00011840153624561198,0.06901458181426
0.2143730170999,0.0,0.0001190122543339558,0.06901436140131
0.2153521050722,0.0,0.00011962614262531231,0.06901414038652
0.216331982434,0.0,0.00012024321947625352,0.06901391876818
0.2173126498217,0.0,0.00012086350341596646,0.06901369654462
0.2182941078722,-2.220446049250313e-16,0.00012148701305105466,0.06901347371413
0.2192763572231,-2.220446049250313e-16,0.0001221137671996782,0.06901325027501
0.2202593985123,0.0,0.00012274378483061887,0.06901302622554
0.2212432323783,0.0,0.000123377085068434,0.06901280156401
0.2222278594602,0.0,0.00012401368722477887,0.06901257628866
0.2232132803974,0.0,0.00012465361070075308,0.06901235039777
0.22419949583,0.0,0.00012529687511280796,0.06901212388959
0.2251865063986,0.0,0.00012594350024905957,0.06901189676235
0.2261743127443,0.0,0.0001265935060670895,0.06901166901429
0.2271629155085,2.220446049250313e-16,0.0001272469127229665,0.06901144064363
0.2281523153336,2.220446049250313e-16,0.00012790374048982648,0.06901121164858
0.229142512862,0.0,0.0001285640098414429,0.06901098202735
0.230133508737,0.0,0.0001292277414580559,0.06901075177812
0.2311253036022,0.0,0.00012989495620306603,0.0690105208991
0.2321178981017,0.0,0.00013056567514931297,0.06901028938844
0.2331112928804,0.0,0.00013123991952154594,0.06901005724432
0.2341054885833,2.220446049250313e-16,0.0001319177107285547,0.06900982446488
0.2351004858563,0.0,0.00013259907042057677,0.06900959104828
0.2360962853457,0.0,0.00013328402045190976,0.06900935699264
0.2370928876982,0.0,0.00013397258289148895,0.06900912229609
0.2380902935611,0.0,0.0001346647800194059,0.06900888695675
0.2390885035822,0.0,0.00013536063425828042,0.0690086509727
0.24008751841,2.220446049250313e-16,0.00013606016832338322,0.06900841434205
0.2410873386932,0.0,0.00013676340515341454,0.06900817706288
0.2420879650813,0.0,0.00013747036790893728,0.06900793913324
0.2430893982242,0.0,0.0001381810800410578,0.06900770055119
0.2440916387724,0.0,0.00013889556507594016,0.06900746131479
0.2450946873767,0.0,0.00013961384690551842,0.06900722142206
0.2460985446888,0.0,0.0001403359496593514,0.06900698087102
0.2471032113606,-2.220446049250313e-16,0.00014106189772072176,0.06900673965969
0.2481086880447,0.0,0.00014179171578819046,0.06900649778604
0.2491149753942,0.0,0.00014252542865515926,0.06900625524808
0.2501220740626,-2.220446049250313e-16,0.00014326306149320192,0.06900601204376
0.251129984704,-2.220446049250313e-16,0.00014400463975265868,0.06900576817105
